ID_REF	GSM878100	GSM878101	GSM878102	GSM878103	GSM878104	GSM878105	GSM878106	GSM878107	GSM878108
1552725_s_at	162.2	167.2	154.6	140.5	32.4	391.4	84.7	166.4	158.9
1552726_at	6.7	87.3	28.2	80.9	41.3	334.5	113.6	237.9	64.5
1552727_s_at	86.6	192.9	69.9	61.3	98.3	264.9	21	24.3	13.7
1552729_at	291.6	191.2	149.7	282.9	118.4	121.7	243.7	428	339.8
1552730_at	64.2	86.8	68.9	71.3	22.1	219	33.7	127.2	9
1552731_at	3.6	1.9	4.8	7	47.3	113.6	4.5	10.3	7.9
1552732_at	1.7	6.8	33	0.5	30.2	191.8	5	3	54.7
1552733_at	1007.8	576.5	587.3	564.2	400.8	695.1	357.4	641.5	418
1552734_at	94.4	127.7	92.9	102.2	132.4	159.1	185	204.3	100.6
1552735_at	469.2	239	361.9	353.4	352	386.2	326.7	282.2	339.8
1552736_a_at	3.3	5.5	36.5	6.5	141.1	342.7	78.3	85.2	70.5
1552737_s_at	158.9	36	126.2	118.7	428.5	96.6	626	213.1	316.5
1552738_a_at	292.7	297.7	271.1	311.1	265.4	710.6	199.6	267.7	194.5
1552739_s_at	432.9	327.7	343.3	541.2	437.3	294.3	194.8	476.8	360.4
1552740_at	86.7	6.4	4.8	39.3	13.9	87	6.1	12.2	9.5
1552742_at	12.3	9.2	23.7	16.5	2.8	261	17	40.5	13
1552743_at	14.8	96.1	79.7	90.6	36.2	104.8	82.2	167.6	131.4
1552745_at	11.7	18.2	76.4	75.5	20.5	310	28	12.3	24.5
1552747_a_at	11.6	44	11.8	19	106.8	189.7	6.2	26.7	71.9
1552749_a_at	29.7	236.8	45	31.1	116.7	285.8	88.7	167.1	67.2
1552750_at	13.8	27.1	16.6	6.6	15.6	105.3	100.8	26	15.6
1552751_a_at	188.7	193.9	77.7	278.1	146.3	564.7	219.8	70.1	229
1552752_a_at	155.5	45.4	98.6	149.7	62.3	301.1	208.3	79.7	124.3
1552754_a_at	22.4	45	41.3	21.2	8.7	267.5	4.4	4.4	17.5
1552755_at	3.6	13.7	7.4	8.3	29.1	78.2	20.1	14.4	9.1
1552757_s_at	106.3	18	78.1	3.7	37.3	448.6	5.6	5.6	53.6
1552758_at	11.1	9.7	10	17.7	144.1	146.3	92.3	167.1	128.1
1552760_at	67.1	69.4	13.9	124.7	7.6	102.1	106.8	6.7	11.4
1552761_at	184.5	239.1	275.2	129.1	347.8	687	304	113	314
1552763_at	13.4	54.1	44.2	15.5	8.3	100.3	5.3	14.3	6.1
1552765_x_at	112	54.6	113.9	64.2	105.6	193.2	12.4	164.7	115.3
1552766_at	9.4	53.7	6.3	10.9	22	90.4	1.6	38.6	4.7
1552767_a_at	33.7	91	60.4	61.3	195.2	193.2	24.4	150.4	51.6
1552768_at	27.4	55.1	20.6	23.5	26.6	208.7	35.8	75.9	43.7
1552769_at	199.3	97.1	154	177.5	150.7	403.6	228.8	201	146.2
1552770_s_at	185.1	209.4	105.3	134.9	306.9	762	68.9	116.2	133.1
1552771_a_at	11.7	5.5	18.8	12.8	27.6	54.5	4.8	14.4	5.4
1552772_at	86.9	92.4	65.4	100.9	136.1	140.7	147.6	6.6	111.1
1552773_at	46.2	70.3	80.2	92.5	151.4	79	13.6	41.1	185
1552774_a_at	129.4	55.1	81.3	147.6	195	490.6	122.8	47.6	20.5
1552775_at	100.6	10.5	91.1	77.7	222.7	185.4	138	144.9	62.5
1552777_a_at	13	12.1	89.7	6.8	7	43.9	105.1	112.4	20.3
1552779_a_at	30.4	26.2	13.1	5.8	39.4	350.5	20	108.3	26.2
1552782_at	47.3	27.8	46.8	55	7.5	155.3	5.1	19.5	8.4
1552783_at	29.6	8.4	4.9	30.5	5.3	12.5	5.4	112.2	53
1552785_at	6.2	31.7	93	83.5	33.9	411	40.7	139.6	32.5
1552787_at	111.9	115.4	139.8	200.4	91.5	110.7	101	14.5	110.4
1552788_a_at	89.7	96.1	127.2	107.1	175.4	151.1	32.9	34.1	104.4
1552789_at	495.7	1105.1	1157.8	1429.7	930.8	421.7	769.8	691.6	702.9
1552790_a_at	3482.9	2846	2618.9	2936.8	1913.8	1255	1614	1777	2071.4
1552791_a_at	37.6	38.7	38.3	3.8	10.4	168.6	44.2	39.6	8.9
1552792_at	100.5	53.7	53.3	78.4	97.9	39.3	151.9	239.7	205.3
1552793_at	292.7	224.1	231.1	206.8	390.9	465.6	367.6	249.2	393.5
1552794_a_at	57.3	49.4	120.9	141.1	23.8	50.5	128.9	103.9	32
1552796_a_at	18.4	69.6	47.1	6	107.4	466.5	83.7	111.8	205.1
1552797_s_at	167.1	61.7	74.6	93.9	141.7	478.3	127.1	137.6	46.6
1552798_a_at	238.7	256.2	261.2	185.6	209.1	664.9	546.7	496.9	433.2
1552799_at	62.5	41.5	22.3	24.3	29.4	302.8	29.2	33.7	26.7
1552800_at	241.8	210.1	112	270	125.7	955.7	98.6	316.7	404.9
1552801_at	3.1	53.2	40.9	3.4	8.5	1004.2	9.6	18.6	11.6
1552803_a_at	10.9	279.9	22.1	157.4	28.8	96	114.3	54.2	26.5
1552804_a_at	116.5	96.4	196.9	182.5	156.6	114.2	448.7	496.5	184.3
1552806_a_at	68.1	126.7	60.4	77	73.3	426	77.9	17.1	87.7
1552807_a_at	32.1	27.2	56.8	64.3	37.3	402.3	39.6	19.1	189.3
1552808_at	102.4	55.8	22.3	224.3	40.1	150.1	124.4	25.7	37.8
1552809_at	118.2	104.4	114	25	68.6	234.7	71.8	18.3	17.4
1552811_at	274.2	98.1	305	71.2	193.8	217.6	219.1	142.8	90.1
1552812_a_at	184.9	120.8	221.7	157.2	314.8	655.7	454.5	475.4	461.9
1552813_at	66.4	9.6	97.8	7.5	40.7	104.5	27	44.3	57.1
1552814_a_at	14.5	13.4	14.8	15.6	23.7	68.8	43.2	149.2	9.6
1552816_at	118.9	164.3	159.9	121.7	84.2	27	121.2	98	76.8
1552818_a_at	5.1	5.1	8.2	9	20.9	65.6	53.6	8.7	28.3
1552819_at	53.6	87.7	81.1	45.4	90.1	218	54	119.2	77.4
1552822_at	97.4	59.2	46.7	103.6	137.3	325.6	101.7	76.9	67.8
1552825_at	121.9	128.9	119.6	134.4	154.6	201.3	79.2	160.2	54.8
1552826_at	4.8	1.2	45.6	19.4	80.6	32.2	11.6	7.1	58.6
1552827_s_at	49.9	32.3	90.2	71.5	81.8	667.7	66	151.6	82.9
1552828_at	215.8	67.7	136.6	42.7	178.3	301.5	224	226.3	266.1
1552829_at	206.9	100.8	225.1	106.6	103.9	274.3	181.2	170.1	120.8
1552830_at	174.4	45.4	104.3	103	157.5	128.3	158.2	69.1	11.8
1552833_at	33.5	16.1	14.1	18	54.9	266.5	45.3	277.5	86.9
1552834_at	209.8	26.3	61.2	15.4	32.4	227	16	135.1	15.6
1552835_at	11	27.7	133.6	9.6	68.3	178.2	112.1	42.7	23.3
1552836_at	150.4	297.4	315.9	314	268.3	84.6	289.9	205.2	256.1
1552837_at	18.7	24	1.4	38.9	49.2	81.6	54.2	4.4	2.5
1552839_at	41	36.8	94.6	23.9	173.4	179.6	94.5	172.7	29.6
1552841_s_at	86.7	6.1	46.2	72.9	39.5	242.5	5.5	228	172.2
1552842_at	141.2	52.4	11.1	67.1	58.4	118.4	12.5	197.9	79.7
1552843_at	11.5	4.3	7.8	11.4	11.3	165.4	5.3	24.5	6.4
1552845_at	134.1	61.7	185.3	42.7	36.2	149.4	164.1	90.7	197.5
1552846_s_at	772.3	447.1	520.4	427	441.6	1187.6	557.5	834.6	601.8
1552848_a_at	89.1	82	129	71.7	152.2	119.2	82	124.8	147.1
1552849_at	8.8	88.4	11.7	5.7	85.9	168.7	37	10	79.7
1552851_at	6.3	61.9	29.7	3.4	3.5	57	169.6	87.3	61.7
1552852_a_at	39.8	49.8	5.3	17.3	144.8	43.2	26.6	130	5.4
1552853_at	130.5	93.4	93.1	40.4	49.3	1361.5	17.6	91.1	35.2
1552854_a_at	17.9	5.9	7.6	13.3	12.8	80.7	7.8	23.8	15.7
1552856_at	11.8	39.1	36.4	78.2	134.5	219.4	138.7	111.5	124.1
1552857_a_at	10	17.6	9.1	4.3	9	123.3	6.3	151.1	32.8
1552858_at	46.8	15.2	47.5	2.3	52	34.5	20.4	104.1	33.8
1552860_at	36.9	4.5	8	14.7	9.3	600.9	12	23.6	14.7
1552862_at	108.1	139.6	138.9	22.2	6.7	89.9	96.6	137.9	8.5
1552863_a_at	728.3	515	622.8	677	751.3	1207	632.2	1059.9	830.3
1552865_a_at	124.5	147.6	137.2	84.1	288.3	647	206.3	310.3	244.8
1552867_at	294.8	105.7	138.2	191	137.7	271.3	181.9	244.1	168.5
1552868_at	157.1	184.2	291.2	75.4	327.4	207.1	342.3	127.9	452.1
1552870_s_at	6.9	24.4	4.4	47.3	23.6	111.8	84.8	92.4	32.7
1552872_at	17.6	18.5	28.6	47.9	107.1	232.6	26	46.1	43
1552873_s_at	222	323.8	358.8	213.9	577.4	874.7	718.1	488.1	660.9
1552875_a_at	6.2	12.1	5.4	55.8	164.1	37.3	63.4	7.5	10.4
1552876_at	19.6	60.8	54.4	34.9	8.2	150.7	63.5	114.6	70
1552877_s_at	163.1	91.5	298.5	122.5	380.5	69.6	132.1	190	392.6
1552878_at	42.2	37.9	44.8	32.1	60.8	377.5	13.3	61.6	32.1
1552879_a_at	20.8	21	27.2	79.3	18.2	201.2	20.4	29.1	101.5
1552880_at	185.1	152.4	112.4	151.8	155.4	137.6	288.4	238.7	201.5
1552882_a_at	145.3	175.9	63.2	19.7	52.4	55.9	27.8	63	24.6
1552884_at	168.4	157.8	256.3	174.9	129.9	433.6	234.1	167.8	214.6
1552885_a_at	59.7	299.9	91	353.8	274.6	1138.4	400	118	239.4
1552887_at	22.4	29.3	26.7	49.7	119.7	1404.4	202.1	474.4	321.4
1552889_a_at	491.5	274	501	501.2	907.9	486.6	441.1	763.1	662.4
1552890_a_at	28.6	66.2	104	45.3	170.8	131.4	63.9	195.9	21.8
1552892_at	163.9	16.5	16	9.1	151.9	211.8	13.2	68.5	14.1
1552893_at	250.3	224.7	66.3	161.6	426.4	451.8	376.7	434.5	305.5
1552895_a_at	16.8	79.7	46.1	38.6	7.7	271.2	91.6	41.4	107.9
1552897_a_at	43.7	4.2	60.5	4.3	168.7	56.6	163.8	111.1	82.8
1552898_a_at	19.9	10.7	41.1	30.4	28	142.2	32.3	21.3	22.6
1552899_at	106.2	101.1	99.1	89.5	111.8	496.1	133.4	76.5	251
1552900_a_at	19.8	14.5	57.2	54	59.1	269.7	26.4	112.9	6.9
1552902_a_at	20.6	4	33	13.3	123.5	77.6	133.4	27.9	129.9
1552903_at	112.4	103.2	91	77.5	10.1	126.9	171.1	15.5	160
1552904_at	35.1	44.4	26	33.4	41.7	54.2	62.2	9.5	1.6
1552906_at	49.6	79.5	63.9	17.2	95.3	121	41.4	21.9	43
1552908_at	17.4	2.2	28.5	35.4	12.1	66.6	2.7	6.1	3.9
1552910_at	61	145.7	125	69.6	32	34.7	34.2	54.4	32
1552911_at	179.5	90.1	50.9	38.8	147.4	115.7	223.8	53.9	221.5
1552912_a_at	4.4	25.6	8.2	37.8	104.2	32.5	56.1	137.2	44.4
1552913_at	1.9	3.8	27.6	12.5	44.6	26.8	5.6	2.6	50.3
1552914_a_at	34.3	20.9	32	11.4	559	356.1	1810.1	955.5	1511
1552915_at	106.6	126.4	109	114.1	286.9	129.5	113.5	249.8	100.1
1552917_at	79.7	134	189.6	71.6	268.8	706.5	240	253	194.1
1552919_at	30.2	4.3	3	4.8	10.5	221.2	77.1	4.6	7.5
1552921_a_at	194.3	242.9	180.9	281.7	221.7	118.6	405.8	416.8	381.7
1552922_at	5.7	2.8	34.5	24.5	156.8	31.5	107.6	13.8	100.5
1552923_a_at	69.3	48.3	78	46.6	121.4	164.8	207.4	95.5	114.9
1552924_a_at	33.3	115.2	21.8	71.1	28.4	195.8	297.2	109.5	111.1
1552925_at	66.2	18.6	15.2	112.2	140.9	64.2	46	136.6	24
1552927_at	40.8	52.2	41.8	85.1	91.4	293.5	228.2	158.1	248.1
1552928_s_at	38.6	5.5	80.2	52.7	164	54.1	431.9	284.2	217.1
1552929_at	12.7	35.2	68.8	14.6	8.4	50.3	45.2	19.5	26.2
1552930_at	196.3	161.3	186.4	244.6	306.7	571.2	229.7	293.6	336.7
1552931_a_at	224.5	369.7	525.4	361.4	547.1	693.7	1169.3	1121.6	965.7
1552932_at	20.5	8.3	19.5	17.5	14.1	104.1	6.8	41.4	14.4
1552933_at	97.9	86.3	150.9	33	25.2	72.8	5.1	108.2	173.4
1552935_at	218.7	118.6	142.1	205.7	168.5	241.4	129.6	262.1	145.7
1552937_s_at	228.7	419.4	384.5	377.6	581.9	350	586.7	363.5	458.2
1552938_at	10.6	8.9	52.5	4.2	104.1	512.2	15.7	33	131.8
1552939_at	74.3	168.5	58.2	58.6	164.9	164.5	132	51.6	29.2
1552940_at	9.1	32.4	9	62.5	94.1	376.9	86.6	75.2	31.8
1552942_at	134.2	179	74.4	222.9	271.1	1558.6	236.8	406.4	290.3
1552943_at	64	14.6	1.2	3.9	6	196.2	10.9	6.8	52.4
1552944_a_at	36.8	39.8	53.7	45.1	131.7	470	102.2	134	51.1
1552946_at	11.2	71.2	90.5	5.4	73	278.5	16.7	54.7	64.4
1552947_x_at	11.4	7.2	13	22.1	69.4	298.2	4	24.1	6.8
1552948_at	93.9	14.1	10.8	16.5	29.3	119.2	21.6	17	32.9
1552950_at	28.5	6.2	8.4	47	20.8	57	16.2	104.3	9.5
1552952_at	5.1	51.6	27.7	98.1	94.9	132.4	150.6	8.1	37.6
1552953_a_at	88.3	104.8	195.4	223	25.9	85	23.1	209.8	127.6
1552954_at	69.5	140.2	40	201.6	12.1	85.3	114.8	183.7	133.1
1552955_at	84.1	156.4	162.9	184.3	33	209.7	10.5	194.7	146.4
1552957_at	41.9	2.4	34.5	42.7	35.6	244.9	52.6	50.3	15.4
1552960_at	153.4	130.4	18.8	72.4	220.7	695.6	1214.9	437.8	716
1552961_at	68.7	13.6	26.3	125.2	10.3	73.1	8	37.2	19.4
1552964_at	27	24.8	63.8	21.1	17.3	72.1	23.6	17.4	17.1
1552965_a_at	40.5	12.4	37.1	165.3	16.2	72.2	35.7	95.8	90.8
1552967_at	84.5	105.9	91.8	14.8	152.4	532	19.2	107.2	165.3
1552969_a_at	87.9	54.3	67.8	105.1	84.5	28.4	181.9	13	163.3
1552970_s_at	100	71.5	70.4	139.9	207.9	195.1	224	96	143.9
1552971_at	60.7	13.8	31.2	2.6	48.1	332.8	48.2	13	4.2
1552972_at	29	20.8	10.6	30.8	9.1	287.2	44.5	30.7	43.9
1552973_at	32.3	5.4	76.9	95.3	50.8	72	46.7	69.3	25.4
1552974_at	17.6	30.8	3.4	17.3	5.6	250.6	4.5	72.5	11.5
1552975_x_at	10.1	8	17.5	60	10.1	105.2	16.6	9.9	2.7
1552976_at	351.8	161.2	374.2	226.7	428.5	1313.3	341.7	329.3	406.8
1552977_a_at	855	896.4	995.9	870.6	1622.6	2555.7	2001.8	1925.9	1793.4
1552978_a_at	1321.5	984.9	932.1	1260.6	1724.5	1332.4	2622.5	2443.7	2195.9
1552979_at	75.7	8.1	151.9	7.5	16.3	47.9	7.4	5.7	85.7
1552980_at	14.7	126.5	177.1	120.3	26.1	370.8	20.1	28.3	114.3
1552982_a_at	20.5	8.2	53.2	11.5	188.4	201.3	10.7	56.1	15.8
1552985_at	26.8	101.1	127.5	196.3	18.9	460	136.1	178.9	201.7
1552986_at	80	15.1	10.1	11.5	31	245.9	62	112.4	15.3
1552987_a_at	54.1	3.4	52.1	30.9	7.3	45.4	58.8	54	49.2
1552988_at	2.5	46.9	72.1	6.2	64.3	90.4	4.3	4.5	181.6
1552990_at	15.3	11.1	10.4	10.4	6.7	85.3	11.2	15.6	7.6
1552991_at	87.6	114.1	43.6	82.5	70.1	47	84.8	130.7	113.5
1552993_at	11.4	30.8	4.3	2.5	83.7	90.3	7.3	75.5	28.3
1552995_at	13.8	9.9	38.6	14.7	80.2	166.3	38.8	20.7	66.2
1552997_a_at	65.3	12	82.4	72.8	104.6	366	57.1	54.1	168.7
1552998_at	82.7	28.4	3.2	26.2	13.5	105.8	23.4	7	15.5
1552999_a_at	10.4	16.9	45.3	11.2	8	250.7	81	106.3	34.2
1553002_at	56.9	10.3	56.5	6.5	161.9	248.3	74.7	109.6	11.8
1553003_at	74.4	96.5	99.1	98.7	113.5	110.9	114.4	235.8	117.6
1553004_at	91.7	112.5	5.8	41.9	46.5	304.7	80.6	137.9	83.6
1553006_at	204.1	14.4	13.4	135.7	29.8	48.8	32	15.4	18.1
1553007_a_at	15.7	20.8	15.1	16.2	8.5	114	18.9	12.5	8.5
1553009_s_at	3.8	6.1	4.6	14	8	57.8	8.2	8	6.7
1553011_at	113.4	49.1	23.6	47.4	176.7	178.4	118.5	124.4	444.4
1553013_at	135.5	74.1	97.7	85.3	25.8	86.7	85.2	117.2	14.5
1553015_a_at	187.6	353.2	550.6	381	390	1518.3	640.4	537.2	391
1553016_at	6.4	71.1	170.7	108.1	80.9	294.4	28.2	32.4	76.1
1553019_at	58.4	161.1	245.2	145.9	267.9	227.3	282.4	317.1	182.4
1553020_at	59.6	5.7	55.1	62.2	15.4	239.2	131.2	146.3	53.4
1553021_s_at	123.4	159.1	39.6	176	812.4	166.9	1112	777.1	739.3
1553022_at	12.5	20.1	5.4	7.9	58.8	46.2	67.7	3.8	62
1553023_a_at	57	69.7	123.6	17.8	91.6	680.6	165.3	209.9	96.1
1553024_at	6.3	3	13	2	40.5	32.9	68.4	7.4	15.7
1553025_at	3.7	46.4	16.9	99.2	87	86.3	117.9	25	131.3
1553027_a_at	21.3	19.2	139.1	87.8	39.8	244.7	136.1	212.8	102.1
1553028_at	16.4	50.9	72.8	26.8	30.3	72.8	8.9	28.2	22.2
1553030_a_at	54.2	264	252.7	229.9	227.8	279.9	396.3	237.2	476.2
1553031_at	27	12.6	5	4.8	191.9	77.8	53.6	53.9	6.5
1553032_at	6.9	17.1	9.9	3.6	23.9	118.4	19.8	15.1	6.6
1553033_at	19.3	18.4	6	9.1	10.9	31.6	3.4	9.9	8.9
1553034_at	404.6	342.3	434.9	393	796.6	401.7	656.1	539.5	755.7
1553036_at	4.3	16.6	11.3	9.6	19	46.8	6.9	95.8	12.9
1553037_a_at	44.5	97.3	63.5	38.3	11.1	164.7	40.7	7.4	5.7
1553039_a_at	76.7	37.5	49	75.2	68.6	244.1	76.6	78.5	54.5
1553041_at	28.6	16.1	25.5	27	37.4	123.6	23.7	13.2	23
1553042_a_at	32.6	27.8	106.3	28.3	28	105.7	150.5	346.1	287.6
1553043_a_at	85.8	43.3	109.7	54.5	15.6	422.3	30.6	60.3	181.2
1553044_at	27.1	95.2	9.8	30	248.7	128.8	200.1	292	43.5
1553045_at	21	29.1	12.9	11.7	200.2	252.1	10.1	230.1	99.8
1553046_s_at	273	34.2	125.9	40.4	93.1	855.2	24.4	66.9	66.9
1553047_at	241.7	31	198.8	254.6	488.7	559.3	199.4	223.6	120.6
1553048_a_at	930.6	631.3	637.8	647.3	477.9	147.9	923.1	696.6	842.7
1553051_s_at	64	8.4	33.8	22.5	70.2	268.1	82.9	16.4	31
1553052_at	41.9	34.8	15	14.6	31.2	27.3	22.4	16.1	32.8
1553053_at	5.5	9.7	8.8	5.6	30.2	175	38.5	33.6	20.3
1553055_a_at	593.8	409.4	401.2	234	688.7	489.8	1077	1441.7	1662.3
1553057_at	101.4	69.6	39.4	78.1	161.9	73	27.2	223.6	132.7
1553058_at	128.7	36.2	38.5	39.3	116.3	329.3	7.6	14.9	85.2
1553059_at	88.8	17.3	6.8	21.7	88.5	177.5	3.3	105.1	23.3
1553060_at	56.4	92.4	172.1	71.5	124.2	96.9	26.5	192.3	76.7
1553061_at	7	16.4	6	13.8	18.1	489.3	7.2	9.9	7.9
1553062_at	23.2	15.8	91	92.5	162.6	146.6	91.3	125.7	151.1
1553063_at	300.2	98.8	196	169	168	542.4	133.3	166.2	55
1553064_at	78.3	23.5	13.2	34.5	33.3	203.7	14.9	60.5	96.9
1553066_at	119.5	7.6	30.1	64	31.4	256.6	18.3	137.8	9.4
1553067_a_at	44.2	35.3	54.8	29.6	65.6	148.7	145.7	83.5	89.8
1553069_at	11.7	18.7	13.6	87.5	95.7	189.3	83.3	15.6	176.6
1553070_a_at	136.8	44.4	161.7	33.1	369.7	963.8	46.4	329.5	265.9
1553071_a_at	106.1	82.6	98.5	25.6	118.5	554.3	116.6	194.6	166.1
1553072_at	22.7	12	9.1	12.2	9.4	44.4	19.4	75.9	76.5
1553074_at	85.2	97.1	83.9	35.5	27	72.1	92.1	47.1	138.4
1553075_a_at	1	34.6	8.7	7.4	40.1	108.9	3.4	74	51.5
1553076_at	5.3	10.4	11.4	7.9	10.9	16.7	3.6	3.6	69.2
1553077_at	18.9	7.3	34.8	35.7	6.2	79.9	53.2	11.6	22
1553078_at	31.1	22.8	33.2	22.7	18.2	93.7	24.2	19.3	165.4
1553079_at	180.3	7.6	31	14.9	93.1	351.3	8.2	124.4	36
1553080_at	96	6.2	23.2	32.3	44.7	254.8	38.2	156.4	199.9
1553081_at	68.4	32.4	187.3	135.8	267.8	298.6	136.9	236.2	140.2
1553082_at	79.2	5	6	11.9	19	135.2	11.5	28.5	68
1553083_at	56.2	18	118.2	124.3	50.3	55.3	10.3	79.9	128.3
1553084_at	2.5	100.1	13.8	79.5	127	393.7	7.7	65.7	7.1
1553086_at	9.1	49.8	46.5	5.4	69.6	57.2	54.4	9.4	36.2
1553087_at	25.3	48.3	22.9	16.7	54.3	63.7	21.4	61.7	62.9
1553088_a_at	287.9	287.3	325.3	276.6	440	754.2	475	298.9	403.4
1553089_a_at	62.6	88.4	64	83.3	35.9	101.4	27.1	41	58.4
1553093_a_at	15.1	4.6	9.5	5.7	139	247	2.8	5	6.3
1553094_at	87.5	27	6.6	80	15.7	64.6	194.1	54.9	88.8
1553096_s_at	523.7	392.8	675	433.5	401.7	270.7	404.2	779	464.5
1553099_at	370.9	206.2	388.1	375.4	130.7	84.4	203.8	323.1	258.1
1553101_a_at	3628.4	1584.4	2820.6	2461.5	6471.4	6529.7	6482.3	6846.9	6028
1553102_a_at	63.2	129.6	50.1	10.4	142.9	180	11.4	78.6	54.2
1553103_at	2403.2	3198.2	2739.3	2674.2	2586	1417.6	1882.4	2008.3	2004.2
1553105_s_at	13.8	162.7	157.6	36	97.7	367.6	22.8	223.5	136.5
1553106_at	457.6	849.6	1043.3	1315.3	475.3	277.8	1078.1	752.3	812.6
1553107_s_at	1051	1388.6	1298.1	1238.7	572.8	491.8	540	486.6	474.1
1553108_at	282.3	305.4	584.4	925.1	590.9	266.2	716.4	627.8	621.8
1553111_a_at	890	768.2	613.6	1190	259.1	618.3	344.3	504.1	226.2
1553112_s_at	413.2	255.5	457.2	390.9	766.7	608.1	1194.4	1123.8	1203.1
1553113_s_at	1523	1459.9	1538.2	1974.5	1045.5	809.5	944.6	1160.6	1469.3
1553114_a_at	202.2	34	188.3	107.1	162.8	341.4	78.6	288.8	48.2
1553115_at	47.6	36.2	25.7	23.4	60	185.5	37.9	52.3	104.9
1553117_a_at	676.9	743.8	1456.2	1405.8	2225.7	1026.7	3045	1244.2	2316.5
1553118_at	389.3	655.5	713.3	740.1	783.1	193.2	567.9	914.3	606.7
1553120_at	61	105.6	61.7	98.1	104.4	127.3	179.6	80.9	92.6
1553122_s_at	72.1	44.9	105.7	47.3	248.7	241.9	198.6	346.1	191.2
1553123_at	24	26.1	12	63.9	64	678.6	46	298.7	103.1
1553125_x_at	87.1	12.2	149.6	44.2	151.1	749.9	36	85.3	35.5
1553126_a_at	29.1	30.8	35.7	48	80.6	41.7	59.8	93.8	101.3
1553127_a_at	89.1	92	44.4	68.4	99.7	216.8	8.9	31	102.3
1553129_at	114.4	83.6	132.4	87.5	139.7	298	95.1	491.1	217.3
1553130_at	13.2	18.9	52.8	11.8	197.2	557.4	61.7	23.8	23.4
1553131_a_at	35.7	27.9	21.3	35.8	219.7	271.2	34.2	222.4	11
1553132_a_at	82.7	3.1	29.2	17.8	2	145.6	27.3	19.6	11.1
1553133_at	182.7	163	131.6	151.9	74.6	148	140.3	245.1	16.3
1553134_s_at	22.2	14.9	6.5	74.4	8.1	31.5	11.8	9.8	46.9
1553136_at	262.5	194.4	223.9	324.6	349.9	234	282.8	464.3	260.9
1553137_s_at	294.5	163	150.9	101.8	282	438.9	757.7	972	875.1
1553138_a_at	122.5	45.1	28.2	36	100.7	48.4	110.6	140.5	64.8
1553139_s_at	17.9	22.8	90.7	82.8	1519.5	1545.5	1636.5	1412.4	1008.2
1553140_at	73.4	97.4	97	56.5	208.2	63.4	197.2	236.3	236.6
1553141_at	126.9	96.2	162.9	218.3	292.5	157.5	865.2	509.3	310.6
1553142_at	230.7	409.3	345.4	1077.7	483.1	427.2	1388.9	1113.8	624.5
1553145_at	306.9	225.7	270.6	227.3	250.2	515.2	248.9	693.9	250.8
1553146_at	26.1	15.3	9.4	13.5	185	63.2	109.2	8.8	141.8
1553147_at	13.5	26.1	12.9	6.6	42.6	36.8	45.8	91.1	11.3
1553148_a_at	475.3	412.6	423.6	632.1	471.4	427.6	746.8	1067.7	766.5
1553150_at	6.9	8	18.5	79.5	146.1	391.7	608	427.6	403.7
1553151_at	51.8	3.3	36.5	12.5	5.8	29.4	127.8	66.9	9.8
1553153_at	151.4	198.6	65.4	163.7	107.4	733.5	132.3	179.2	138.9
1553155_x_at	85.4	139.7	144.9	90	211.7	458.6	139.9	230.1	128
1553156_at	36	24.3	30.3	8.5	48.5	65.9	9.6	108	13.5
1553157_at	247.4	84.1	130	71.7	157.5	309.5	80.6	211.1	234
1553158_at	303.7	290.3	230.2	216.1	585	523	641.5	477.3	303.5
1553159_at	19.4	10.6	40.5	15.9	20	136.1	162.5	104.8	36.8
1553162_x_at	404.9	534.3	545.9	603.2	683.2	1473.2	299.3	495.5	673.5
1553163_at	225.2	134.6	190	166.1	373.4	797.5	234	331.3	363.2
1553165_at	176.4	97.3	77.1	79.9	162.4	771.2	240.6	276.8	203.2
1553166_at	17.7	117.1	168.5	29.6	47.6	236.6	233.5	19.9	28.3
1553167_a_at	234.2	208	366.5	252.3	302.3	386	255.4	337.9	384.2
1553168_at	24.7	63.7	26.3	28.7	12.6	95.4	24.5	25.8	138.9
1553169_at	90.6	35.7	14.5	149.8	13.9	207.7	140.4	48.4	18.3
1553171_x_at	148.9	102.8	150.7	140	130.7	645.2	24.5	86.6	17
1553172_at	1119.2	1014.1	1215.9	1233.4	1086.3	483.6	750.8	653.6	842.5
1553174_at	210.3	112.9	172.1	148.6	33.6	142.4	54.4	174.6	68
1553175_s_at	161.2	162.3	191.1	303	256.8	299.8	578.9	547.6	841.6
1553176_at	114.6	53.4	59	12.7	46.6	686	10.9	38.1	42.6
1553177_at	7.1	56.6	24.9	59.1	5.8	267.3	95.3	17.9	12.5
1553178_a_at	167.2	54.4	191.6	256	240	163.6	384.9	450.1	30.9
1553179_at	6.2	6.3	17.2	16.4	86.7	114.4	95	13.8	44.1
1553180_at	6.5	4.1	6	2.1	21.3	284.7	93.5	37.9	67.5
1553181_at	156.5	112.9	176.5	174.3	157.6	215.8	210	348.5	267
1553183_at	2.7	21.8	8.7	19.5	5.5	22	7.4	8.6	38.4
1553185_at	2963.6	1554.1	954.7	876.8	377.3	1684.8	211.4	485.4	299.1
1553186_x_at	2150.7	1013.6	1062.7	834.2	361.7	1572.2	261.2	553.1	345.3
1553188_s_at	6.8	4	14.5	4.3	7.1	106.4	17.2	7.7	5.7
1553190_s_at	127.2	105.6	131.1	261.2	92.9	662.2	242.2	336.6	241.7
