geneNames	GSM878095	GSM878096	GSM878097	GSM878098	GSM878099	GSM878104	GSM878105	GSM878106	GSM878107	GSM878108
SGSM3	712.5	774.333333333333	571.733333333333	718.633333333333	699.966666666667	834.166666666667	1056.06666666667	822.666666666667	722.666666666667	877.433333333333
SGTA	874.2	948.9	438	421.4	1135.9	706.2	1296.2	999	1089.1	908.3
SGTB	1991.2	1837.2	3116.95	3210.15	2124.45	2542.1	2720.25	2221.8	1726	2277.4
SH2B1	672.9	667.8	474.15	686.1	815.2	750.25	533.2	701.55	972.35	614.6
SH2B2	783.8	681.4	469.6	501.8	343.3	1324.1	1511.5	473.5	1338.2	673.1
SH2B3	3219.7	3803.9	2589.1	2098.5	3966	4431.4	1645.4	3060	3035.4	3741.1
SH2D1A	25.25	18.925	50.6	25.4	31.725	41.35	99.2	18.625	86.675	21.725
SH2D1B	19.5	24.5	31.75	29.4	75.35	26.2	476.65	53.1	28	27.55
SH2D2A	193.3	219.1	184.3	150.7	159.1	172.7	196.3	327.2	47.9	397.3
SH2D3A	90.2	133.35	143.85	138.95	124.45	148.8	242.25	193.05	355.55	281.55
SH2D3C	17	79.1	21.9333333333333	26.7333333333333	11.1333333333333	27	299.633333333333	21.1666666666667	97.1333333333333	56.1666666666667
SH2D4A	2286.4	2896.7	2788.1	1686.2	1821	3501.2	3528.6	2768	2685.2	4027.8
SH2D4B	60.6	81.5	109.2	81.6	94.6	89.5	557.6	61.7	106.3	93.3
SH2D5	168.6	227	29.6	65.2	107.5	122	344.4	245.5	107.1	152
SH3BGR	519.5	432.8	742.9	423.1	244.9	861.4	278.5	235.2	493.4	450.2
SH3BGRL	12153.6	10691.6	17300	14366.9	17492.5	10061.7	11186.15	15241.95	11361.7	15318.6
SH3BGRL2	630.7	337.5	582.6	827.1	626.1	451.4	654.4	525.2	230	573
SH3BGRL3	20941.2	21939.2	17937	12573	19240.6	27627.3	21299.4	41411.8	32455	24580.8
SH3BP1	34.5	351.1	164.1	127	312.7	259.8	335.7	191.7	740.5	328.7
SH3BP2	303.18	446.28	395.7	385.3	291.28	341.76	391.72	220.9	289.16	380.4
SH3BP4	7399.85	5961	3533.4	4533.55	4772.75	6338.35	5273.25	7103.65	7526.05	7411.3
SH3BP5	7115.45	7355.4	4232.7	3775.15	3541.55	5929	6516.3	4709.7	3612.75	4785.15
SH3BP5-AS1	307.8	274.7	184.4	273.6	444.2	368.6	245	169.4	215.3	162.7
SH3BP5L	635.1	857.2	1049.5	1020.8	1059	1050.4	1172.1	966.4	862.9	914.4
SH3D19	2130.6	1894.2	3847.05	3519	2519	1233.05	1432.5	3187.1	1543.3	1991.05
SH3D21	188.7	461.5	67	337.5	124.4	587	884.2	204.6	422.4	366.3
SH3GL1	4361.2	3564.8	2793.4	2364	3288.6	3141.1	3624.9	3296.5	3264.1	3759
SH3GL1P1	34.1	39.3	30	26.7	3.5	8.9	32.4	37.9	5.8	60.8
SH3GL1P2	68.3333333333333	84.0666666666667	51.3333333333333	44.2666666666667	42.4	97.7666666666667	106.6	70.3333333333333	38.4666666666667	32.5
SH3GL2	47.7	9.4	4.8	8.6	43.6	41	153.4	5	26.7	5.4
SH3GL3	122.733333333333	112.666666666667	83.6	54.2666666666667	60.9333333333333	93.4	378.433333333333	128.733333333333	110.833333333333	112.733333333333
SH3GLB1	8710.1	10154.6333333333	9078.13333333333	8312.26666666667	11169.3	9287.36666666667	8818.06666666667	9589.76666666667	10948.5	9469.16666666667
SH3GLB2	351.325	563.625	284.7	270.625	319.05	598.85	661.925	639.525	478.825	454.25
SH3KBP1	2896.26666666667	4922.46666666667	2745.26666666667	2440.9	3340.73333333333	2786.46666666667	1976.66666666667	3042.23333333333	2106.36666666667	2955.8
SH3PXD2A	2804.13333333333	4011.46666666667	3458.7	4107.7	3755.66666666667	3585.16666666667	2987.33333333333	2333	1890	4138.56666666667
SH3PXD2A-AS1	186.2	50	93.4	27.6	12.6	83.8	320.5	89.3	132.6	20.1
SH3PXD2B	2583.3	2991.1	2229.7	2373.2	2895.15	3313.7	2197.75	2943.6	1887.3	3411.3
SH3RF1	2884.3	2661.6	3083.9	3872.7	2544.25	4014.2	3240.05	3826.85	2620.65	3351.05
SH3RF2	264.05	155.25	187.15	299.45	507.675	110.225	369.825	267.825	91.05	71.025
SH3RF3	1449.3	1421.5	1485.4	912.6	431.6	2737.2	980.4	1672.3	1297.4	1504.5
SH3RF3-AS1	109.9	59.7	90.5	13.9	29.2	220.7	87.9	151.3	131.3	56.3
SH3TC1	315.1	373.3	469.3	203.05	172.95	575.2	744.4	376.5	483.3	470.55
SH3TC2	52.5666666666667	48.4	47.8333333333333	29.7666666666667	38.7	50.6333333333333	99.6	46.5333333333333	97.2666666666667	35.2666666666667
SH3YL1	2304.5	1806.9	2479.35	2865.5	2220.1	2649.1	3065.8	1966.5	3785.6	2557.2
SHANK1	7.8	40.6	92.6	12	21.6	117.3	129.1	102.2	165	11.8
SHANK2	93.68	54.96	122.38	195.16	40.12	101	283.74	148.1	148.44	69.28
SHANK2-AS3	50.3	43.6	29.5	82.3	125.5	176.8	68.8	163.1	86.4	47.9
SHANK3	151	70.25	6.4	43.8	209.25	311.3	453	215.15	103.6	233.9
SHARPIN	939.5	775.2	794.4	1011.5	646.1	1161.1	650.7	920.9	998.7	1213.2
SHB	710.15	714.925	550.7	577.85	699.6	681.225	1006.55	737.425	634.525	675.35
SHBG	64	21.6	25.8	34.3	28	285.8	104.3	276	78.5	31.1
SHC1	14120.15	17406.55	9248.45	10804.8	14294.9	14905.35	9934.85	15195.25	15429.35	13240.75
SHC2	229.4	194.3	162.3	168.4	22.2	291.1	216.9	307.6	357.5	382.9
SHC3	126.066666666667	81.2	62.4333333333333	136.5	215.333333333333	74.8666666666667	240.433333333333	92.7	47	24.9333333333333
SHC4	150.6	63.9	111.1	194.6	189.35	102	285.15	165	148	158.5
SHCBP1	2541.3	2751.4	2107.9	1996.9	2950.6	615.3	425.4	1785.4	1303.7	1560.1
SHCBP1L	11.6	58.4	9.5	8.2	27.2	14	75.8	54.1	69	104.9
SHD	51.5	159.3	153.1	4.8	13.2	109.5	165.1	18.6	98.7	32.1
SHE	58.45	51.55	52.65	43.45	84.15	76.45	188.25	61.15	28	80.65
SHF	187.5	114.6	41.5	347.5	26.2	223.5	862.6	48.5	346.7	86.9
SHFM1	9301.7	8976.4	14706.5	12947.7	15271.4	4031.6	5318.5	5130	5943.7	6907.4
SHH	102.05	109.45	53.2	126	46.05	98.5	209.8	86.15	112.15	63.3
SHISA2	991.1	1456.4	1811.5	1129.4	2675.1	772.5	879.8	2564.2	587.3	935.9
SHISA3	117	30.6	90.6	249.9	31.7	59.2	53.7	123.1	137.1	13.5
SHISA4	392.7	633	386.5	498.5	453.2	973	1425.6	794.2	738.8	987.3
SHISA5	6439.7	6565.5	7421.4	7726.1	7049.8	10133.3	11404.3	11037.5	6016.7	7360.4
SHISA6	83.3	13.9	36.4	4.8	133.7	59.8	106.9	128.8	21.1	13
SHISA7	33	33.7	14.9	53.1	15.9	64.8	95.3	76.5	82.7	13.3
SHISA8	73.2	21.4	41.8	16.9	90.5	20.6	381.2	28.8	70.7	48.8
SHISA9	30.6	41.05	26.3	9.5	36.35	126.75	266.95	28.5	111.1	49.95
SHKBP1	1036.4	1145	834.9	513.1	951.7	733.3	733.1	832	829.3	949.1
SHMT1	40.25	63.6	86.6	67.2	89.55	49.7	121.65	83	71.9	64.15
SHMT2	6390.7	9198.63333333333	3788.26666666667	4481.43333333333	3720.36666666667	9208.33333333333	7669.5	5630.13333333333	8866.93333333333	8491.6
SHOC2	6857.6	7689.5	8954.8	7392.3	8704.9	7804.2	6020.3	7759.4	5951.6	7861.1
SHOX	26.9	18.1	91.5	79	134.8	273.4	320.4	159.8	1207	754.3
SHOX2	655.733333333333	752.766666666667	425.133333333333	1321.66666666667	154.933333333333	853	1047	1034.43333333333	853.2	1407.9
SHPK	491.9	341	420.9	421.2	295.9	85.6	233.4	277.4	203.6	259.8
SHPRH	929.3	1108.9	1043.1	1188.8	978.1	970.3	767.1	673.2	958.5	1002.1
SHQ1	1590.3	1830.85	1750.6	1943.05	2365.7	1339.95	1620.4	1309.3	1501.4	1538.8
SHROOM1	304.5	407.333333333333	409.966666666667	305.933333333333	362.3	380.3	449.166666666667	328.266666666667	381.466666666667	427.633333333333
SHROOM2	2662.9	1832.8	544.5	821.1	536.8	3440.2	2943.9	1866.4	2816.5	3320.4
SHROOM3	386.633333333333	551.366666666667	390.033333333333	660.933333333333	271.733333333333	484.033333333333	753.266666666667	578.866666666667	408.033333333333	748.333333333333
SHROOM4	53.7	18.65	48	52.1	45.8	43.65	100.3	35.15	27.75	86.95
SI	5.4	17.9	6.7	30.5	12	139.4	24	1	2.4	67.9
SIAE	566.45	573.425	1165.45	1215	465.025	375.6	655.4	623.625	795.9	477.775
SIAH1	2199.23333333333	2351.26666666667	2283.7	2219.73333333333	1991.16666666667	1767.8	1692.1	1405.03333333333	2127.96666666667	2414.33333333333
SIAH2	2117.7	3918.8	2378.6	2067.8	1857.1	3929.3	3484.2	3259.4	5375.5	4454.4
SIAH3	3	6.7	30.2	4.2	51.3	46.3	92.9	69.7	25.9	56.1
SIDT1	83.7	103	1.4	68.8	58.4	139.9	298.5	96.9	29.1	170.6
SIDT2	5982.6	6562.25	5938.45	5785.4	5513.2	7524.55	6770.65	5526.6	5175.35	6153.3
SIGIRR	1448.25	1551.6	1549.15	1171.9	914.3	1262.45	1754.65	984.35	1341	1679.75
SIGLEC1	138.55	123.45	136.15	102.85	92.75	113.55	414.85	121.05	154.6	161.55
SIGLEC10	60.05	75.05	94.85	22.8	58.45	55.3	414.15	58.75	18.1	138.5
SIGLEC11	34.15	98.65	74.55	44.35	70.8	89.7	75.2	129	54.15	126.75
SIGLEC15	4131.7	559	3524.7	1138	2852.7	716.7	868.4	436.3	463.8	542.5
SIGLEC16	149	22.1	31.8	24.7	163.6	12.4	287	26.7	233.3	20.5
SIGLEC17P	30.7	105.3	21	7.3	8.4	96.9	125	5.9	188.1	35
SIGLEC5	51	33.8	25.8	56.5	30.7	20.6	83.6	145.3	73.4	43.2
SIGLEC6	193.333333333333	168.433333333333	104.1	84.1666666666667	111.266666666667	166.2	374.833333333333	97	214.566666666667	203.866666666667
SIGLEC7	46.6333333333333	75.4333333333333	40.1333333333333	36.5666666666667	139.033333333333	62.1666666666667	376.9	94.1	201.533333333333	43.0666666666667
SIGLEC8	68.6333333333333	29.6333333333333	59.4666666666667	35.3666666666667	45.5666666666667	29.1666666666667	168.366666666667	100.2	48.2666666666667	64.8666666666667
SIGLEC9	42.5	92	5.8	10.7	7.8	17.3	75.4	30	49.5	23.9
SIGLECL1	64.7	43.9	45.4	59.8	59.5	86.3	500.3	115.3	115.2	93.3
SIGMAR1	2704.45	2555.8	1358.2	1655.5	1814.95	1913.1	1603.35	2805.5	2007.4	3033.55
SIK1	926.5	565.6	313.4	299.3	444.65	1977.05	1814.85	841.85	759.3	900
SIK2	743.525	643	630.9	613.2	554	802.275	837.025	669.85	743.625	809.55
SIK3	1264.63333333333	1310.46666666667	1128.93333333333	1247.18333333333	1032.63333333333	1423.66666666667	1003.16666666667	1622.93333333333	1064.6	1572.1
SIKE1	568.24	772.62	853.1	798.06	891.76	551.54	487.98	593.06	834.38	764.44
SIL1	2155	2294.6	3788.2	3350.2	2835.7	3351.2	2846.9	2924.4	2268.2	2556
SIM1	57.4	77.5	28.7333333333333	84.4	42.4	76	333.4	50.8333333333333	44.2666666666667	126.9
SIM2	247.7	557.5	260.066666666667	245.766666666667	309.3	191.566666666667	383.1	317.5	299.1	153.2
SIMC1	1321.7	1003.1	870.2	1223.6	1092.2	1221.1	1521.4	1056.3	1603.4	1179.5
SIN3A	632.75	601	624.5	584.625	526.7	490.2	473.7	512.7	533.325	643.525
SIN3B	419.933333333333	615.266666666667	344.033333333333	525.4	741.666666666667	952.5	820.366666666667	919.133333333333	727.4	780.366666666667
SIPA1	453.7	401.8	261.6	396.6	297.6	829.3	178	398.8	367.4	515.8
SIPA1L1	2572.3	2306.56666666667	1965.7	1607.53333333333	2473.06666666667	3916.6	2633.13333333333	2611.76666666667	2078.6	3161.16666666667
SIPA1L2	325.733333333333	337.633333333333	448.433333333333	417.333333333333	248.7	328.2	747.633333333333	506.3	330.366666666667	278.1
SIPA1L3	487	494.25	289.1	362.2	361.7	456.9	723.325	613.2	410.775	484.725
SIRPA	1238.1	2289.8	1029.16666666667	1981.76666666667	1372.53333333333	2627.43333333333	1502.36666666667	1658.36666666667	1123.3	1282.4
SIRPB1	85.3666666666667	60.3666666666667	80.2666666666667	65.6333333333333	87.2666666666667	188.4	214.8	113.5	108.933333333333	75.5333333333333
SIRPB2	30.6	70.4	12.9	75.2	12.6	6.7	61	10.5	5.6	9.4
SIRPD	34.3	267.1	79.1	186.8	181.9	95.8	82.2	174.6	34.8	239.9
SIRPG	13.45	18.1	46.75	33.15	41.8	14.25	296.3	63.85	59.7	73.6
SIRT1	1405.7	1927.8	1968.8	1742.7	1660.2	1903.2	1460.5	1602.8	2047.9	2292
SIRT2	788.5	623.35	753.35	701.15	806.3	796.1	1265.85	841.05	681.2	915.8
SIRT3	692.833333333333	829.466666666667	481.7	596.733333333333	451.4	703.9	801.333333333333	595.333333333333	743.033333333333	697.966666666667
SIRT4	71.95	67.75	100	229.7	68.75	150.3	199.65	222	188.2	136.55
SIRT5	225.9	229.975	248.525	263.325	240.525	214.225	293.225	152.975	215.275	210.7
SIRT6	742.95	1046.15	780.85	483.85	695.95	1001.8	1064.4	874.6	945.5	1085.8
SIRT7	968.7	911.5	847.5	483.2	1072.1	1216.6	1022.4	970.1	707.2	814.6
SIT1	109.4	183.1	53.3	106.9	166.6	40.6	192.4	43.3	69.7	16.3
SIVA1	1179.13333333333	1094.76666666667	1215.13333333333	1159.46666666667	1405.53333333333	1085.16666666667	1385	1166.63333333333	1392.83333333333	1476.76666666667
SIX1	1365.6	987.7	1340.93333333333	2036.2	729.233333333333	1186.06666666667	906.666666666667	1183.76666666667	1717.63333333333	1300.26666666667
SIX2	1142	1714.65	2505.05	1609.25	853.45	1282.6	1311.05	1164.05	1248.95	1070.4
SIX3	17.7	48.5666666666667	24.9333333333333	16.6	25.3666666666667	78.4666666666667	126.5	72.9	12.6333333333333	22.7666666666667
SIX3-AS1	16.9	57.5	79.4	92.8	64.5	68.5	83.5	64.8	67.7	72.9
SIX4	539.5	395.4	718.8	1226.95	748	347.7	562.85	561.15	695.6	429.95
SIX5	480.55	861.3	424.35	464.55	474.9	1183.45	1430	999.95	1232.7	1177.3
SIX6	20.9	78.4	15.3	79.9	78	51.1	277.3	23.4	69	81.1
SKA1	393.6	484.8	324	218.8	450.4	189.7	27.1	381.1	276.5	310.2
SKA2	2988.85	2780.8	2929.9	2979.1	3077.05	1824.2	1855.7	2403.5	2268.65	2498.9
SKA3	566.7	687.9	556.1	355.3	760.5	346.2	146.3	499.6	498.9	707.1
SKAP1	107.8	110.9	154.1	129.8	66.4	243.8	796.2	248.3	170.9	286.8
SKAP2	1091.41666666667	1118.63333333333	1184.65	555.7	1034.88333333333	870.266666666667	1043.71666666667	1230.58333333333	1085.56666666667	894.833333333333
SKI	4642.8	4349.05	3535.45	3300.25	2378.15	5399.1	3985.85	4132.85	4360.05	4680.3
SKIDA1	6.2	81.85	29.2	13	7	119.35	45.45	86.35	25.2	60.7
SKIL	1905	1596.72	1895.06	1462.22	1249.38	2028.78	1832.6	1424.78	1153.02	1714.82
SKIV2L	1501.3	1843.4	1209.1	1465	1589.5	1934.9	1617.6	1617.2	1759.4	1843.1
SKIV2L2	1688.83333333333	1776.06666666667	1783.3	1833.16666666667	2095.73333333333	1414.76666666667	1358.53333333333	1756.3	1797.73333333333	1914.36666666667
SKP1	20683.075	15866.675	21390.925	19172.5	21829.5	19740.175	17890.6	24261.65	20062.85	21358.125
SKP2	635.533333333333	987.433333333333	858.866666666667	1271.16666666667	1386.4	838.2	1153.93333333333	1105.73333333333	1384.33333333333	1069.56666666667
SLA	32.6	119.55	103.25	59.8	146.6	97.8	284.05	139.4	127.15	196.4
SLA2	59.15	92.85	61.5	55	217.9	122.6	324.3	157.2	168.9	81.65
SLAIN1	23.1	58.2	47.2	59.7	14.1	86.1	58.9	95.3	120.9	74.3
SLAIN2	1132.31428571429	1255.15714285714	1215.08571428571	1128.71428571429	1260.07142857143	1004.88571428571	1228.34285714286	1126.8	1382	1308.32857142857
SLAMF1	113.9	39.7333333333333	81.3	67.9333333333333	57.9	59	306.3	83.9666666666667	102.4	106.033333333333
SLAMF6	293	208.7	172.1	205	122.5	241.9	529.5	205.8	305.4	139.1
SLAMF7	22.1	30.2666666666667	13.9	17.3666666666667	12.4333333333333	35	104.066666666667	46.0333333333333	81.6	9.1
SLAMF8	39	92.85	70.8	121.5	151.25	66.3	85.3	79.75	111.85	144.15
SLAMF9	57.35	119.05	96.95	127.8	178.8	127.1	390.9	79.65	104.1	139.85
SLBP	6821.1	5784.1	4876.9	4326.2	5856.5	6157.4	5942.1	5070.9	5107.3	5736.6
SLC10A1	221.2	229.4	85.9	214.2	193.7	301.8	514	127.6	319.6	161
SLC10A2	126.9	119.1	75.2	80.2	91.7	76.8	636.9	52.9	125.4	216.7
SLC10A3	1813.8	1779.9	1277.4	1096.3	1575.3	1933.1	1432.6	1999	1467.2	1795.9
SLC10A4	4.1	59.3	1.4	20.9	7.1	53.7	25.6	24.6	5.5	2.8
SLC10A7	153.433333333333	173.433333333333	165.4	199.366666666667	126.9	69.4333333333333	272.666666666667	87.4333333333333	299.7	183.733333333333
SLC11A1	120.383333333333	167.55	146.9	107.65	170.833333333333	250.883333333333	414.566666666667	266.516666666667	365.15	281.516666666667
SLC11A2	789.56	644.72	1110.7	1054.5	910.04	612.32	847.24	827.76	837.44	844.82
SLC12A1	56.9	41.65	121.1	71.2	121.3	27.85	182.8	62.65	106.9	60.1
SLC12A2	888	1181.45	833.7	846	693.2	734.65	1015.8	703.45	494.2	736.35
SLC12A3	66.8	84.1666666666667	80.5666666666667	18.6333333333333	85.8666666666667	101.733333333333	217	25.2	56.0666666666667	61.4333333333333
SLC12A4	545.58	678.74	594.76	556.32	499.72	699.16	694.86	878.6	582.3	768.34
SLC12A5	43.4	129.9	96.3	12.3	26.5	184.8	585.5	6.2	6.1	19.3
SLC12A6	854.766666666667	1045.6	1548.4	993.566666666667	828.7	1335.6	967.433333333333	1292.1	1001.4	1234.43333333333
SLC12A7	3359.8	2655.8	2584.7	2333.1	2355.4	2301.8	3085.8	2144.3	1859.5	1950.7
SLC12A8	421.6	407.4	677.1	594	584	637.3	362.2	717.1	607.6	561.3
SLC12A9	310.8	386.266666666667	275.4	192.866666666667	324.433333333333	418.8	456.8	331.933333333333	355.9	429.933333333333
SLC13A1	43.3	26.85	3.6	32.35	41.95	86.2	59.4	2.9	40.3	61.3
SLC13A2	16.3	74.35	17.8	23.4	36.95	190.2	96.3	10.6	31.55	23.4
SLC13A3	105.666666666667	58.85	94.9	114.966666666667	43.2666666666667	80.7	127.066666666667	100.116666666667	148.616666666667	125.75
SLC13A4	221.9	260.5	189.3	229.9	170	389.2	751.1	152.4	143.4	231.3
SLC13A5	170.8	101.3	173.6	137	218.3	264.9	532.4	9.8	150.2	71
SLC14A1	23133.1	3642.75	21176.85	9025.9	5676.8	6126	2420.05	12294.15	4533.55	4484.15
SLC15A1	70.55	38.5	53.3	57.75	59.1	80.65	160.5	48.95	181.7	85.15
SLC15A2	85.4666666666667	85.2666666666667	73.6333333333333	68.3	104.533333333333	85.7666666666667	252.266666666667	85.2333333333333	117.466666666667	79.1
SLC15A3	701.1	408.2	964.2	1239.3	507.6	1376	487.1	1616.6	952.5	819.4
SLC15A4	2147.76666666667	2090.76666666667	2337.2	2419.8	1899.26666666667	2722.6	2663.7	2435.16666666667	2195	2162.83333333333
SLC16A1	2350.9	3031.4	1633.4	1820.4	2147.62	2271.46	1978.6	1418.4	2010.62	1767.06
SLC16A1-AS1	270.766666666667	321.866666666667	194.066666666667	188.3	315.133333333333	316.733333333333	406.4	244.633333333333	265.033333333333	239.2
SLC16A10	5.23333333333333	24.4333333333333	14.5	18.6	17.6333333333333	53.2333333333333	140.933333333333	73.5333333333333	42.9	40.7666666666667
SLC16A11	183.7	155.5	171.25	159.6	235.85	205.75	543.7	190.4	72	259.95
SLC16A14	214.4	174.5	146.6	132.1	325.5	98.8	59.4	153.2	122.5	102
SLC16A2	1640	1530.4	674.1	1216.4	1006.8	1041	1394.5	1356.2	1312.1	1391.3
SLC16A4	3348.4	4569.1	4776.1	2793.9	2020.3	2541.7	895.2	3135.7	1581.1	2177.2
SLC16A5	516.733333333333	469.933333333333	490.166666666667	347.2	398.666666666667	744.966666666667	605	418.633333333333	587.3	483.133333333333
SLC16A6	1775.35	169.2	899.1	576.75	1017.55	3239.75	1069.45	5215	1043.2	1145.1
SLC16A7	1288.3	856.56	1278.74	3340.42	678.32	842.7	776.12	907.88	1462.96	1173.72
SLC16A8	183.1	363.8	219.8	191.9	132.3	374.3	186.8	58.1	103.7	79.9
SLC16A9	28.8	270.4	76.8	134.2	133.3	12.2	91.3	32	183.2	148.6
SLC17A1	23.9	74.3	61.7333333333333	7.46666666666667	13.2666666666667	16.5666666666667	99.6666666666667	41	50.5333333333333	15.1
SLC17A2	56.9	40.2	12.8	11.2	7.1	9.4	113.1	23.5	66.6	16.1
SLC17A3	13.3	7	10.2	12.1	61.3	142.4	477.9	13.6	26.3	29.1
SLC17A4	37.15	50.15	53.6	36.6	70.9	56.65	210.35	46.15	102.25	47.75
SLC17A5	3347.5	1662	4357.05	3058.2	2210	2921.9	3169.25	3173.1	3583.95	3168.2
SLC17A6	75	89	52.5	3.2	40	8.5	35.4	6.1	97.2	20.8
SLC17A7	206.35	249.05	170.65	179.5	280.1	820.35	678.85	326.1	354.8	371.3
SLC17A8	58.8	27.4	4.2	2.7	4.2	23.8	175.1	25.2	71.2	49.2
SLC17A9	853.3	813	599.033333333333	329.3	1084.8	981.266666666667	979.066666666667	931.466666666667	1032.06666666667	971.233333333333
SLC18A1	17.8	77.6	14.8	29.9	71.8	184.2	126	247.8	12	53.9
SLC18A2	64.85	99.15	127.3	83.95	166.5	33.6	351.6	107.5	102.25	26.1
SLC18A3	78.4	113.2	50.2	42.1	134.3	75.4	414.3	35.4	50.3	48.5
SLC18B1	686	557.9	938.2	1176.2	562.1	454.4	387.2	666.7	479.7	461.3
SLC19A1	33.2	57.4	7.2	41.25	25.4	24.5	108.9	41.25	21.1	12.5
SLC19A2	812.5	1096.2	671.3	1224.9	1281.7	1466.2	1144.8	840.2	891.3	1053.5
SLC19A3	84.25	24.1	39.2	115.25	47.6	59.9	272.5	53	135.85	92.1
SLC1A1	3562.6	2120.45	3325.05	3423.6	4294.5	2651.9	2536.25	4175.2	2794.85	2146.35
SLC1A2	23.2	30.3	18.8	48.1	30.425	61.9	223.7	32.125	39.075	33.925
SLC1A3	1681.7	1167.85	1118.15	2163.4	812.45	2386	3285.2	1520.8	3727.25	1603.9
SLC1A4	1443.5	3653.28	1544.26	846.1	1248.56	2252.8	2465.9	2028.02	1904.96	3510
SLC1A5	6482	8973.9	3130.1	2701.2	2806.6	14428.1	14384.6	9173.8	13752.6	10583
SLC1A6	15.0333333333333	24.2666666666667	10.2	19.1333333333333	14.1333333333333	49.3666666666667	76.6333333333333	33.2333333333333	25.4666666666667	37.8
SLC1A7	58	79.2333333333333	78.9333333333333	184.433333333333	127.933333333333	196.433333333333	628.9	154.966666666667	121.833333333333	99.2666666666667
SLC20A1	4959.2	6285.75	4474.35	3626.45	7199.6	4661.85	1517.4	5498.5	2397.65	3318.45
SLC20A2	1237.6	1495.9	1091.1	1576.7	2264.4	875.8	870.3	3613.1	992.6	1563
SLC22A1	16.9	26.9	19.2	19.8	86.5	9.2	191.2	6.9	10.2	9
SLC22A11	28	9.1	7.5	71.1	20.3	120.9	141.2	26.4	33.5	8.1
SLC22A12	28.6	12.3	23.6	26.3	53.1	53.6	60.1	13.8	222.6	171.1
SLC22A13	11.3	14.3	16.2	21.2	11.9	19.6	70	14.9	14.4	9.1
SLC22A14	356.1	503.4	453.4	641.1	119.4	368.5	854.1	845.7	909.4	331.3
SLC22A15	522.7	923.7	439.9	336	158.1	744.2	998.4	544.7	522.8	488
SLC22A16	44.8	91.45	29.95	28	19.25	94.7	194.95	42.65	159.4	20.9
SLC22A17	593.65	506.75	305.25	601.75	428.2	970.4	1019.35	594	1220.25	809.8
SLC22A18	1480.6	1177	1571	1001	1127.1	2212.1	2628	2136.8	1681.7	1836.3
SLC22A18AS	278.6	268.4	191.5	245	198.3	100.9	353	79.2	59.9	99.5
SLC22A2	28	13	7.6	19.6	10.5	28.7	109	16.2	41.6	33.5
SLC22A23	505.15	328.025	330.075	306.775	517.525	516.425	195.8	624.5	249.275	355.5
SLC22A24	134.4	152.8	129.5	125.9	101.4	192	455.2	113.7	305.9	184.8
SLC22A25	299.6	368.9	278	233.9	228.95	224.75	348.5	209.6	310	287.75
SLC22A3	519.3	637.3	570.9	222.3	622.55	421.1	667.25	275.9	590.5	381.6
SLC22A31	104.5	88.8	40.3	129.7	37.9	56	150.2	46	510.5	242.6
SLC22A4	484.6	655.5	639.1	804.8	912.6	465.2	405.2	861	362.5	283.1
SLC22A5	160.1	237.95	189.85	235.25	228.4	239.1	532.2	333.1	265.5	280.9
SLC22A6	17.05	29.8	14.65	10.65	64.5	24.2	140.15	28.9	52.5	16.1
SLC22A7	95.34	111.36	85.18	35.06	72.48	108.1	285.94	64.76	128.92	116.6
SLC22A8	91.9	62.25	112.05	100.45	48.25	170	306.55	76.05	43.85	50.1
SLC22A9	120.9	115	116.7	79.1	119.5	278.8	447.3	95.7	143.5	78.4
SLC23A1	73.7	15	74.7	64.5	6.1	16.4	79.3	16.8	43.6	101
SLC23A2	353.775	355.3	312.65	344.575	281.1	385.725	427.3	361.875	402.275	377.2
SLC23A3	173.75	216.45	168.75	138.6	157.85	147	160.75	131.75	85.9	195.1
SLC24A1	244.275	298.6	183.675	163.675	166.175	226.975	205.375	185.45	383.075	245.55
SLC24A2	54.85	76.75	114.85	63	47.55	94.7	380.3	149.35	70.15	48.15
SLC24A3	520.5	875.9	1166.5	449.75	4765.6	437.2	682.35	252.55	116.6	490.25
SLC24A4	62.2333333333333	18.9333333333333	21.9333333333333	11.9	46.3333333333333	39.3333333333333	188.866666666667	12.6666666666667	54.3	42.7
SLC25A1	1730.4	2588.4	1456.7	1516	1742.9	3749.3	3220.2	3346.4	2950.5	3164.1
SLC25A10	165.3	315.9	115.1	138.5	243.8	28.7	568.1	192	292.7	339.6
SLC25A11	1703.05	2400.55	1546	1646.25	2255.75	2389.9	2145.25	2113.6	1989.6	2236.15
SLC25A12	942.65	565	1197.75	910.2	1480.85	487.8	758.5	739.4	516.35	747.15
SLC25A13	468.2	529.033333333333	489.166666666667	416.433333333333	597.033333333333	512.7	483.366666666667	507.233333333333	472.5	351.3
SLC25A14	1148.65	1009.05	1027.4	1145.8	1750.4	822.1	1264.65	710.2	951.4	868.2
SLC25A15	424.5	884.25	524.05	363.95	890.2	482.8	525.2	475.85	661.45	685
SLC25A16	799.933333333333	778.5	597.533333333333	693.133333333333	670.1	681.233333333333	637.566666666667	732.133333333333	897.766666666667	626.8
SLC25A17	1070.1	829.7	754.4	755.25	1083.9	732.7	801.95	880.2	849.95	652.15
SLC25A18	8.3	193.3	12.2	85.6	69.5	21.1	128.5	18.7	52.6	49.5
SLC25A19	277.7	308	300.8	389.1	259.1	318.3	717.9	372.5	199	504.9
SLC25A2	75	163.6	63.9	126.3	68.8	12.3	123.4	137.7	47.7	91.1
